yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
203282023,20328,2023,VA0830100,VA0830100,,N,N,,I,LEBANON,LEBANON PD,Lebanon,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,3087,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,1,2,3.2,3.6,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-04-01,N,RUSSELL,Not Specified,Y,Y,Y
203292023,20329,2023,VA0830200,VA0830200,,N,N,,I,HONAKER,HONAKER PD,Honaker,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1190,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.5,2.5,1994-01-01,1998-12-01,1998-12-01,2012-07-01,,2019-06-01,N,RUSSELL,Not Specified,Y,Y,Y
203312023,20331,2023,VA083SP00,VA083SP00,,N,N,,I,SP: RUSSELL COUNTY,SP: RUSSELL COUNTY,State Police:,Russell County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,RUSSELL,Not Specified,Y,Y,Y
203322023,20332,2023,VA0840000,VA0840000,,N,N,,I,SCOTT,SCOTT CO SO GATE CITY,Scott,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,18179,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,34,5,39,2,4,6,2.0,2.5,1994-01-01,1998-01-01,1998-01-01,2012-06-01,,2019-04-01,N,SCOTT,"Kingsport-Bristol, TN-VA",Y,Y,Y
203332023,20333,2023,VA0840100,VA0840100,,N,N,,I,GATE CITY,GATE CITY PD,Gate City,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2023,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.0,2.0,1994-01-01,1998-02-01,1998-02-01,2012-06-01,,2019-04-01,N,SCOTT,"Kingsport-Bristol, TN-VA",Y,Y,Y
203342023,20334,2023,VA0840200,VA0840200,,N,N,,I,WEBER CITY,WEBER CITY PD,Weber City,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1238,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,1994-01-01,1998-02-01,1998-02-01,2012-06-01,,2019-04-01,N,SCOTT,"Kingsport-Bristol, TN-VA",Y,Y,Y
203352023,20335,2023,VA084SP00,VA084SP00,,N,N,,I,SP: SCOTT COUNTY,SP: SCOTT COUNTY,State Police:,Scott County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,SCOTT,"Kingsport-Bristol, TN-VA",Y,Y,Y
203362023,20336,2023,VA0850000,VA0850000,,N,N,,I,SHENANDOAH,SHENANDOAH CO SO WOODSTOCK,Shenandoah,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,27918,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,54,1,55,14,6,20,2.4,2.7,1994-01-01,1997-12-01,1997-12-01,2012-06-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203382023,20338,2023,VA0850200,VA0850200,,N,N,,I,MOUNT JACKSON,MOUNT JACKSON PD,Mount Jackson,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2014,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,2,0,2,2.5,2.5,1994-01-01,1996-03-01,1996-03-01,2012-06-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203392023,20339,2023,VA0850300,VA0850300,,N,N,,I,WOODSTOCK,WOODSTOCK PD,Woodstock,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5954,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,0,2,2,3.2,3.5,1994-01-01,1996-04-01,1996-04-01,2012-06-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203402023,20340,2023,VA0850400,VA0850400,,N,N,,I,STRASBURG,STRASBURG PD,Strasburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,7277,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,17,0,17,1,2,3,2.5,2.7,1994-01-01,2002-01-01,2002-01-01,2012-07-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203412023,20341,2023,VA0850500,VA0850500,,N,N,,I,NEW MARKET,NEW MARKET PD,New Market,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2199,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,2.7,2.7,1994-01-01,1997-01-01,1997-01-01,2012-07-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203422023,20342,2023,VA085SP00,VA085SP00,,N,N,,I,SP: SHENANDOAH COUNTY,SP: SHENANDOAH COUNTY,State Police:,Shenandoah County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,SHENANDOAH,Not Specified,Y,Y,Y
203432023,20343,2023,VA0860000,VA0860000,,N,N,,I,SMYTH,SMYTH CO SO MARION,Smyth,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,20434,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,45,3,48,0,10,10,2.2,2.8,1994-01-01,1998-05-01,1998-05-01,2012-06-01,,2019-04-01,N,SMYTH,Not Specified,Y,Y,Y
203442023,20344,2023,VA0860100,VA0860100,,N,N,,I,MARION,MARION PD,Marion,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5629,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,2,1,3,3.6,3.7,1994-01-01,1999-02-01,1999-02-01,2012-06-01,,2019-04-01,N,SMYTH,Not Specified,Y,Y,Y
203452023,20345,2023,VA0860200,VA0860200,,N,N,,I,SALTVILLE,SALTVILLE PD,Saltville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1785,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1994-01-01,1998-03-01,1998-03-01,2012-06-01,,2019-06-01,N,"SMYTH, WASHINGTON",Not Specified,Y,Y,Y
203462023,20346,2023,VA0860300,VA0860300,,N,N,,I,CHILHOWIE,CHILHOWIE PD,Chilhowie,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1622,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,0,0,3.7,3.7,1994-01-01,1998-11-01,1998-11-01,2012-06-01,,2019-04-01,N,SMYTH,Not Specified,Y,Y,Y
203472023,20347,2023,VA086SP00,VA086SP00,,N,N,,I,SP: SMYTH COUNTY,SP: SMYTH COUNTY,State Police:,Smyth County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,SMYTH,Not Specified,Y,Y,Y
203482023,20348,2023,VA0870000,VA0870000,,N,N,,I,SOUTHAMPTON,SOUTHAMPTON CO SO COURTLAND,Southampton,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,17937,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,54,0,54,11,11,22,3.6,4.2,1994-01-01,1999-04-01,1999-04-01,2012-06-01,,2019-04-01,N,SOUTHAMPTON,Not Specified,Y,Y,Y
203532023,20353,2023,VA087SP00,VA087SP00,,N,N,,I,SP: SOUTHAMPTON COUNTY,SP: SOUTHAMPTON COUNTY,State Police:,Southampton County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-04-01,N,SOUTHAMPTON,Not Specified,Y,Y,Y
203542023,20354,2023,VA0880000,VA0880000,,N,N,,I,SPOTSYLVANIA,SPOTSYLVANIA CO SO SPOTSYLVANIA,Spotsylvania,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,149957,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,213,20,233,39,58,97,1.7,2.2,1994-01-01,1999-11-01,1999-11-01,2012-06-01,,2020-02-01,N,SPOTSYLVANIA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203552023,20355,2023,VA088SP00,VA088SP00,,N,N,,I,SP: SPOTSYLVANIA COUNTY,SP: SPOTSYLVANIA COUNTY,State Police:,Spotsylvania County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,SPOTSYLVANIA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203562023,20356,2023,VA0890000,VA0890000,,N,N,,I,STAFFORD,STAFFORD CO SO STAFFORD,Stafford,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,166413,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,177,13,190,35,59,94,1.3,1.7,1994-01-01,1997-01-01,1997-01-01,2012-06-01,,2019-04-01,N,STAFFORD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203572023,20357,2023,VA089SP00,VA089SP00,,N,N,,I,SP: STAFFORD COUNTY,SP: STAFFORD COUNTY,State Police:,Stafford County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,STAFFORD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203582023,20358,2023,VA0900000,VA0900000,,N,N,,I,SURRY,SURRY CO SO SURRY,Surry,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,6520,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,14,4,18,1,9,10,2.3,4.3,1994-01-01,1997-10-01,1997-10-01,2012-06-01,,2020-12-01,N,SURRY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
203592023,20359,2023,VA090SP00,VA090SP00,,N,N,,I,SP: SURRY COUNTY,SP: SURRY COUNTY,State Police:,Surry County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-06-01,N,SURRY,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Y,Y,Y
203602023,20360,2023,VA0910000,VA0910000,,N,N,,I,SUSSEX,SUSSEX CO SO STONY CREEK,Sussex,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,10635,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,32,0,32,15,6,21,4.4,5.0,1994-01-01,1998-11-01,1998-11-01,2012-06-01,,2020-03-01,N,SUSSEX,"Richmond, VA",Y,Y,Y
203622023,20362,2023,VA091SP00,VA091SP00,,N,N,,I,SP: SUSSEX COUNTY,SP: SUSSEX COUNTY,State Police:,Sussex County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,SUSSEX,"Richmond, VA",Y,Y,Y
203632023,20363,2023,VA0920000,VA0920000,,N,N,,I,TAZEWELL,TAZEWELL CO SO TAZEWELL,Tazewell,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,23781,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,53,9,62,6,17,23,2.5,3.6,1994-01-01,1998-03-01,1998-03-01,2012-06-01,,2019-04-01,N,TAZEWELL,Not Specified,Y,Y,Y
203642023,20364,2023,VA0920100,VA0920100,,N,N,,I,BLUEFIELD,BLUEFIELD PD,Bluefield,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4956,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,21,0,21,1,3,4,4.4,5.0,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-04-01,N,TAZEWELL,Not Specified,Y,Y,Y
203652023,20365,2023,VA0920200,VA0920200,,N,N,,I,POCAHONTAS,POCAHONTAS PD,Pocahontas,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,264,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,3.8,3.8,1994-01-01,1996-11-01,1996-11-01,2012-09-01,,2019-08-01,N,TAZEWELL,Not Specified,Y,Y,Y
203662023,20366,2023,VA0920300,VA0920300,,N,N,,I,RICHLANDS,RICHLANDS PD,Richlands,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5149,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,3,4,2.7,3.3,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-04-01,N,TAZEWELL,Not Specified,Y,Y,Y
203672023,20367,2023,VA0920400,VA0920400,,N,N,,I,TAZEWELL,TAZEWELL PD,Tazewell,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4379,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,1,0,1,3.0,3.2,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-06-01,N,TAZEWELL,Not Specified,Y,Y,Y
203682023,20368,2023,VA0920500,VA0920500,,N,N,,I,CEDAR BLUFF,TOWN SERGEANT'S OFFICE CEDAR BLUFF,Cedar Bluff,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1036,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.9,2.9,1994-01-01,1996-11-01,1996-11-01,2013-01-01,,2019-04-01,N,TAZEWELL,Not Specified,Y,Y,Y
203692023,20369,2023,VA092SP00,VA092SP00,,N,N,,I,SP: TAZEWELL COUNTY,SP: TAZEWELL COUNTY,State Police:,Tazewell County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,TAZEWELL,Not Specified,Y,Y,Y
203702023,20370,2023,VA0930000,VA0930000,,N,N,,I,WARREN,WARREN CO SO FRONT ROYAL,Warren,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,26426,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,48,15,63,6,4,10,2.0,2.8,1994-01-01,1998-10-01,1998-10-01,2012-06-01,,2019-04-01,N,WARREN,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203712023,20371,2023,VA0930100,VA0930100,,N,N,,I,FRONT ROYAL,FRONT ROYAL PD,Front Royal,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,15379,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,2,34,4,11,15,2.3,3.2,1994-01-01,1996-12-01,1996-12-01,2012-06-01,,2019-09-01,N,WARREN,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203722023,20372,2023,VA093SP00,VA093SP00,,N,N,,I,SP: WARREN COUNTY,SP: WARREN COUNTY,State Police:,Warren County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,WARREN,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
203732023,20373,2023,VA0940000,VA0940000,,N,N,,I,WASHINGTON,WASHINGTON CO SO ABINGDON,Washington,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,43400,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,69,4,73,8,14,22,1.8,2.2,1994-01-01,1997-01-01,1997-01-01,2012-06-01,,2019-04-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203742023,20374,2023,VA0940100,VA0940100,,N,N,,I,ABINGDON,ABINGDON PD,Abingdon,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,8320,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,0,20,4,2,6,2.9,3.1,1994-01-01,1996-12-01,1996-12-01,2012-06-01,,2019-04-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203752023,20375,2023,VA0940200,VA0940200,,N,N,,I,DAMASCUS,DAMASCUS PD,Damascus,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,788,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,3.8,3.8,1994-01-01,1996-12-01,1996-12-01,2012-06-01,,2019-09-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203762023,20376,2023,VA0940300,VA0940300,,N,N,,I,GLADE SPRING,GLADE SPRING PD,Glade Spring,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1367,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.2,2.2,1994-01-01,1998-08-01,1998-08-01,2012-06-01,,2019-06-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203772023,20377,2023,VA094049E,VA0940400,,N,N,,I,EMORY & HENRY COLLEGE,EMORY & HENRY COLLEGE,Emory & Henry College,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,3,7,0,0,0,0,0,1994-01-01,2000-01-01,2000-01-01,2013-01-01,,2021-10-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203782023,20378,2023,VA094SP00,VA094SP00,,N,N,,I,SP: WASHINGTON COUNTY,SP: WASHINGTON COUNTY,State Police:,Washington County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,WASHINGTON,"Kingsport-Bristol, TN-VA",Y,Y,Y
203792023,20379,2023,VA0950000,VA0950000,,N,N,,I,WESTMORELAND,WESTMORELAND CO SO MONTROSS,Westmoreland,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,14869,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,25,4,29,3,14,17,1.9,3.1,1994-01-01,1996-01-01,1996-01-01,2012-07-01,,2019-06-01,N,WESTMORELAND,Not Specified,Y,Y,Y
203802023,20380,2023,VA0950100,VA0950100,,N,N,,I,COLONIAL BEACH,COLONIAL BEACH PD,Colonial Beach,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,3961,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,2,12,4,1,5,3.5,4.3,1994-01-01,1998-11-01,1998-11-01,2012-07-01,,2019-04-01,N,WESTMORELAND,Not Specified,Y,Y,Y
203812023,20381,2023,VA095SP00,VA095SP00,,N,N,,I,SP: WESTMORELAND COUNTY,SP: WESTMORELAND COUNTY,State Police:,Westmoreland County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-09-01,,2019-04-01,N,WESTMORELAND,Not Specified,Y,Y,Y
203822023,20382,2023,VA0960000,VA0960000,,N,N,,I,WISE,WISE CO SO WISE,Wise,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,24068,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,60,1,61,5,15,20,2.7,3.4,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-08-01,N,WISE,Not Specified,Y,Y,Y
203842023,20384,2023,VA0960200,VA0960200,,N,N,,I,BIG STONE GAP,BIG STONE GAP PD,Big Stone Gap,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,5109,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,0,1,1,2.3,2.5,1994-01-01,1998-04-01,1998-04-01,2012-06-01,,2019-04-01,N,WISE,Not Specified,Y,Y,Y
203852023,20385,2023,VA0960300,VA0960300,,N,N,,I,COEBURN,COEBURN PD,Coeburn,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1554,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,1,1,1.3,1.9,1994-01-01,1996-11-01,1996-11-01,2012-10-01,,2019-04-01,N,WISE,Not Specified,Y,Y,Y
203862023,20386,2023,VA0960400,VA0960400,,N,N,,I,POUND,POUND PD,Pound,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,844,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,3.6,3.6,1994-01-01,1998-02-01,1998-02-01,2012-06-01,,2019-04-01,N,WISE,Not Specified,Y,Y,Y
203872023,20387,2023,VA0960500,VA0960500,,N,N,,I,ST. PAUL,SAINT PAUL PD,St. Paul,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,835,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,1,0,1,7.2,7.2,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-06-01,N,"RUSSELL, WISE",Not Specified,Y,Y,Y
